CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
0,135000,550489.5,22099.5,454500
0,112500,225000,17905.5,225000
0,89100,360000,18508.5,360000
0,135000,135000,10444.5,135000
0,202500,853200,27652.5,675000
1,135000,88618.5,10647,76500
0,126000,260640,26838,225000
2,270000,157500,16668,157500
0,157500,454500,27063,454500
0,202500,129519,13945.5,121500
0,76500,225000,17775,225000
0,112500,119925,13563,112500
0,135000,526491,27009,454500
0,157500,790830,57676.5,675000
1,252000,900000,46084.5,900000
0,135000,332946,17127,238500
0,180000,790830,62613,675000
0,162000,296505,27324,247500
0,256500,1762110,54823.5,1575000
2,135000,509400,40374,450000
1,225000,1012500,55615.5,1012500
0,90000,269982,29205,238500
1,90000,853200,27652.5,675000
0,135000,539100,27522,450000
0,112500,318528,23305.5,252000
0,112500,296280,19062,225000
1,270000,495000,25402.5,495000
0,225000,432990,34339.5,382500
0,157500,622413,31909.5,495000
0,103500,550980,40221,450000
0,135000,536917.5,27544.5,463500
0,360000,599778,30753,477000
0,135000,67765.5,6943.5,58500
0,54000,404325,20803.5,337500
0,225000,695970,37885.5,553500
0,126000,450000,19048.5,450000
1,108000,83403,8887.5,72000
0,157500,1256103,40648.5,1048500
1,148500,208512,18027,180000
1,112500,622413,31909.5,495000
0,202500,543037.5,42903,463500
0,202500,1226700,39703.5,900000
0,274500,1096020,59589,900000
0,450000,450000,22500,450000
0,135000,495000,31765.5,495000
0,247500,720000,36891,720000
2,103500,371862,23764.5,328500
1,153000,728460,50827.5,675000
2,112500,360000,28570.5,360000
0,112500,450000,31320,450000
0,540000,2013840,62640,1800000
0,135000,202500,10125,202500
2,202500,1165536,63868.5,1080000
0,72000,343800,11740.5,225000
0,54000,165915,10732.5,126000
3,180000,350860.5,18045,283500
0,242325,790308,29925,652500
0,180000,1102500,35694,1102500
1,135000,315000,13369.5,315000
0,247500,1800000,56002.5,1800000
0,180000,431280,22149,360000
1,225000,219249,17451,166500
0,157500,254799,13140,193500
2,108000,630000,32296.5,630000
1,135000,320040,13450.5,225000
1,108000,109008,8739,90000
0,112500,455040,19129.5,360000
1,144000,440784,34956,360000
0,270000,732915,83020.5,675000
0,157500,152820,12073.5,135000
0,270000,729792,37390.5,630000
0,292500,675000,49117.5,675000
0,135000,598500,19305,450000
1,112500,182448,19287,157500
1,112500,389844,18751.5,315000
0,202500,199008,20520,180000
0,225000,319500,,319500
0,270000,495000,52110,495000
0,202500,431280,22149,360000
0,189000,885046.5,35662.5,747000
1,225000,239850,29844,225000
0,202500,815733,29430,688500
0,112500,276277.5,21955.5,238500
0,270000,315000,15750,315000
0,180000,900000,97060.5,900000
0,135000,906660,32697,675000
0,202500,398160,29101.5,315000
0,540000,450441,53586,405000
0,180000,134329.5,13891.5,121500
0,157500,945000,52897.5,945000
1,90000,225000,17905.5,225000
0,63000,439074,22549.5,328500
0,90000,291384,30726,270000
0,175500,675000,36616.5,675000
0,225000,512446.5,30645,463500
0,135000,280170,33381,247500
2,157500,746280,59094,675000
1,225000,446877,34713,382500
0,270000,999121.5,51142.5,877500
0,112500,1572750,48946.5,1350000
0,112500,675000,21775.5,675000
0,85500,104256,7794,90000
0,76500,334152,17059.5,270000
0,90000,103500,10732.5,103500
2,157500,393543,17464.5,328500
0,234000,312840,19269,247500
0,315000,1783683,73741.5,1665000
0,90000,45000,4450.5,45000
0,112500,225000,23053.5,225000
2,112500,408330,22279.5,292500
0,202500,479700,56929.5,450000
0,135000,339228,17451,243000
1,112500,135000,6750,135000
1,247500,594121.5,25299,472500
1,135000,301464,23949,238500
2,202500,292500,30843,292500
0,90000,177768,13063.5,135000
0,382500,450000,50895,450000
2,112500,536917.5,29254.5,463500
2,202500,315000,32274,315000
0,162000,1107900,35739,900000
0,202500,135000,6750,135000
0,180000,364896,28957.5,315000
0,166500,156384,15597,135000
0,225000,463500,17604,463500
0,382500,1089000,39244.5,1089000
0,112500,1415475,45792,1215000
0,67500,497448,48591,472500
0,81000,360000,15264,360000
0,135000,562500,21334.5,562500
0,135000,450000,23107.5,450000
0,319500,332946,16146,238500
0,180000,540000,23008.5,540000
0,202500,479700,49284,450000
0,135000,296280,23409,225000
0,202500,269982,28480.5,238500
0,112500,360000,15858,360000
0,103500,225000,14508,225000
1,315000,450000,14517,450000
0,315000,450000,35685,450000
0,81000,99504,10192.5,90000
1,90000,279000,16146,279000
0,112500,248760,25488,225000
1,270000,130320,14737.5,112500
1,27000,450000,19048.5,450000
0,157500,358074,17356.5,256500
1,157500,621000,33817.5,621000
0,225000,156384,16155,135000
0,315000,601470,30838.5,450000
0,112500,863977.5,85585.5,805500
1,90000,306306,14863.5,247500
0,202500,149256,15669,135000
0,112500,266832,24471,238500
0,157500,295776,19030.5,234000
2,135000,180000,17802,180000
0,144000,1303200,46809,1125000
0,202500,319981.5,13581,243000
0,112500,302076,21613.5,270000
1,157500,582804,29884.5,463500
0,99000,495000,23814,495000
0,112500,274500,29691,274500
1,360000,420894,21618,301500
0,99900,531706.5,23548.5,459000
1,202500,385749,35509.5,351000
0,135000,900000,45954,900000
0,63000,675000,25578,675000
1,202500,463500,33858,463500
0,135000,285723,26334,238500
0,157500,360000,18508.5,360000
1,270000,543037.5,43033.5,463500
0,225000,260640,29605.5,225000
0,450000,1572750,48946.5,1350000
0,180000,675000,25447.5,675000
0,144000,850549.5,27567,850549.5
2,135000,675000,53329.5,675000
0,180000,550980,35343,450000
0,540000,1041219,53293.5,855000
1,225000,1800000,62568,1800000
0,135000,450000,30204,450000
0,126000,163512,10579.5,135000
0,405000,360000,18000,360000
0,157500,315000,22918.5,315000
1,216000,1092190.5,46404,927000
0,157500,193500,13891.5,193500
0,360000,234576,24759,202500
0,112500,360000,18508.5,360000
0,225000,407520,32328,360000
0,162000,208512,15588,180000
0,189000,202500,21393,202500
1,2340000,500490,52686,450000
1,238500,218016,15993,180000
2,225000,479700,51660,450000
2,157500,320922,34690.5,283500
0,135000,310500,16843.5,310500
0,180000,900000,38263.5,900000
1,238500,247500,10534.5,247500
0,67500,225000,11619,225000
0,202500,543037.5,30451.5,463500
0,112500,540000,23008.5,540000
0,225000,350415,32269.5,292500
0,157500,301464,18571.5,238500
0,67500,550489.5,20880,454500
0,180000,654048,24786,540000
1,157500,767880,24898.5,607500
0,180000,156424.5,16560,141484.5
0,135000,509400,28575,450000
0,157500,99504,10444.5,90000
1,112500,420588,32679,360000
0,67500,172021.5,18193.5,148500
0,81000,503266.5,49158,463500
0,202500,1082439,45990,967500
0,157500,269982,32040,238500
2,135000,180000,9000,180000
1,112500,773680.5,32908.5,679500
0,225000,675000,53329.5,675000
1,225000,695970,33610.5,553500
1,450000,1418868,77881.5,1354500
0,180000,90000,9450,90000
1,315000,502497,28188,454500
0,270000,509400,32683.5,450000
1,202500,922500,29889,922500
0,157500,151173,15619.5,130500
0,360000,792162,40576.5,630000
0,112500,254700,21780,225000
0,144000,746280,42970.5,675000
1,72000,301464,18571.5,238500
0,112500,252531,26644.5,234000
0,112500,260640,27499.5,225000
0,180000,509400,40243.5,450000
0,157500,501363,27328.5,418500
0,117000,450000,35554.5,450000
2,256500,625536,32067,540000
0,292500,900000,46084.5,900000
0,1575000,728460,50827.5,675000
0,45000,1303200,46939.5,1125000
2,135000,450000,32877,450000
0,360000,790830,62613,675000
1,900000,296280,21559.5,225000
1,247500,675000,36616.5,675000
0,135000,454500,26221.5,454500
0,180000,360000,28440,360000
0,360000,711000,36432,711000
0,157500,481176,24696,360000
0,202500,398160,31585.5,315000
2,112500,487971,48393,463500
0,225000,676629,53590.5,612000
1,405000,534204,41472,495000
0,112500,523152,39244.5,463500
0,216000,450000,23107.5,450000
0,112500,248760,25618.5,225000
0,166500,315000,23049,315000
0,126000,243000,27481.5,243000
2,180000,945000,33943.5,945000
0,225000,64678.5,6921,58500
0,198000,225000,17775,225000
0,153000,481176,24696,360000
0,202500,225000,14377.5,225000
0,135000,509400,40243.5,450000
0,360000,582804,29884.5,463500
0,58500,74628,7969.5,67500
1,207000,383760,38088,360000
0,157500,588465,27396,468000
0,45000,1169532,42138,945000
0,112500,512145,22689,427500
0,157500,451102.5,21829.5,337500
0,450000,838453.5,42939,688500
0,202500,260640,21028.5,225000
0,315000,440784,34825.5,360000
0,112500,135463.5,6925.5,102874.5
1,157500,296280,14382,225000
0,135000,458460,29430,405000
0,99000,477000,23076,477000
2,180000,810000,26127,810000
1,202500,513040.5,54004.5,472500
1,135000,67500,8140.5,67500
0,157500,385164,16321.5,292500
0,225000,675000,28728,675000
0,360000,622413,26500.5,495000
0,67500,539100,27652.5,450000
2,67500,360000,22153.5,360000
0,225000,225000,17410.5,225000
0,144000,252531,26658,234000
0,103500,249750,14337,206199
0,166500,112500,8410.5,112500
0,306000,1350000,74110.5,1350000
0,180000,375408,24120,297000
0,315000,746280,59094,675000
0,112500,229500,16101,229500
0,198000,550980,35343,450000
0,112500,450000,22977,450000
0,157500,248760,25618.5,225000
0,180000,632664,50116.5,540000
1,135000,469147.5,22698,351000
0,162000,573408,29407.5,495000
0,90000,225171,17919,171000
0,112500,225000,11488.5,225000
0,90000,55692,4306.5,45000
1,112500,969412.5,31401,787500
1,180000,871029,47250,765000
0,225000,276277.5,17032.5,238500
0,225000,478498.5,47457,454500
2,90000,202500,10125,202500
0,220500,846000,65601,846000
2,135000,964575,31243.5,675000
0,157500,311877,16051.5,252000
0,225000,371862,29511,328500
0,94500,440784,32202,360000
2,202500,573408,29407.5,495000
1,360000,1647000,68098.5,1647000
0,270000,582804,24822,463500
0,112500,509400,32683.5,450000
2,225000,630000,49774.5,630000
1,225000,1024740,52321.5,900000
0,540000,446877,38484,382500
0,112500,225000,17775,225000
2,99000,540000,17550,540000
0,180000,206059.5,15534,166500
0,90000,900000,32458.5,900000
1,315000,450000,27661.5,450000
0,225000,172021.5,20542.5,148500
2,270000,1350000,41904,1350000
0,157500,284841,30676.5,238500
0,135000,481176,24696,360000
0,130500,156384,11821.5,135000
1,135000,376920,16731,270000
0,76500,183784.5,14350.5,148500
0,157500,467563.5,24034.5,390285
0,225000,601470,30838.5,450000
0,202500,292500,21870,292500
0,405000,746280,59094,675000
1,112500,225000,17905.5,225000
0,121500,93627,11110.5,76500
0,112500,389844,19903.5,315000
0,180000,1752075,54513,1462500
0,225000,509400,40374,450000
1,157500,352422,28255.5,315000
0,135000,360000,28440,360000
0,315000,1303200,46809,1125000
0,85500,450000,28890,450000
1,405000,725328,26181,540000
0,247500,675000,28597.5,675000
0,148500,1303200,46939.5,1125000
0,157500,450000,25128,450000
0,90000,211500,15390,211500
0,126000,291915,16888.5,252000
0,90000,135000,10795.5,135000
1,135000,450000,43839,450000
0,90000,745128,24165,589500
0,202500,440784,28300.5,360000
0,315000,1360539,57775.5,1174500
2,157500,675000,21906,675000
0,144000,169155,20074.5,153000
0,135000,332946,17127,238500
1,180000,327249,30145.5,292500
0,540000,1800000,56002.5,1800000
0,135000,285723,20448,238500
1,103500,450000,23107.5,450000
1,135000,315000,16236,315000
0,202500,435424.5,45720,391500
3,157500,259794,26748,229500
0,157500,651006,28804.5,651006
0,270000,853200,27652.5,675000
0,81000,225000,23184,225000
0,157500,378706.5,19467,306000
1,225000,599778,30753,477000
0,225000,90000,10179,90000
2,270000,900000,32328,900000
0,144000,211500,11587.5,211500
0,202500,675000,25578,675000
0,225000,973503,49837.5,855000
1,135000,334152,18256.5,270000
1,121500,773955,29308.5,639000
0,225000,450000,35685,450000
0,81000,393543,19062,328500
0,247500,1483231.5,51687,1354500
0,112500,431280,22149,360000
0,90000,103500,7659,103500
0,135000,260640,26838,225000
0,112500,787500,50458.5,787500
1,112500,272520,21658.5,225000
0,135000,1125000,46557,1125000
0,270000,423000,17910,423000
0,405000,1024740,43416,900000
0,81000,296280,14382,225000
0,337500,450000,43969.5,450000
1,135000,550980,43528.5,450000
1,85500,292500,15061.5,292500
0,67500,675000,21775.5,675000
0,67500,225000,26833.5,225000
0,340200,1065681,45279,904500
0,99000,134298,6862.5,101988
2,157500,415408.5,49428,373500
0,202500,678996,32796,540000
2,81000,237024,18855,180000
0,360000,478498.5,56785.5,454500
0,81000,450000,23107.5,450000
0,63000,114682.5,11880,99000
0,180000,1024740,52452,900000
0,180000,853056,30771,720000
0,247500,651600,35478,562500
0,270000,260640,26707.5,225000
0,202500,272578.5,21663,207000
1,247500,883674,86085,883674
0,360000,732915,87111,675000
0,126000,450000,22977,450000
1,157500,364356,18733.5,261000
1,247500,622413,31909.5,495000
0,135000,156384,16839,135000
0,90000,272520,16803,225000
1,202500,592200,57820.5,562500
0,135000,272578.5,21663,207000
0,112500,442062,22698,369000
2,225000,622413,30073.5,495000
0,292500,1125000,36292.5,1125000
1,157500,310734,32629.5,274500
0,202500,67765.5,6831,58500
0,225000,677664,34600.5,585000
0,157500,675000,53460,675000
1,112500,94500,9922.5,94500
0,67500,389844,18882,315000
0,180000,450000,25128,450000
0,180000,373135.5,19179,301500
0,112500,225000,18040.5,225000
0,67500,371862,23895,328500
0,225000,675000,21775.5,675000
2,90000,213322.5,15651,162000
0,225000,315000,22401,315000
0,81000,360000,28570.5,360000
0,112500,296280,23539.5,225000
0,225000,1350000,92727,1350000
3,247500,1024740,55588.5,900000
0,135000,440784,34956,360000
2,450000,1800000,56002.5,1800000
0,166500,781920,34443,675000
1,157500,550980,43659,450000
0,117000,431280,22018.5,360000
0,202500,1094688,39451.5,945000
0,337500,779409,29511,643500
0,99000,156384,13419,135000
1,135000,360000,19660.5,360000
0,117000,179221.5,8244,126000
0,99000,261000,19512,261000
1,90000,269982,26833.5,238500
0,112500,177768,11488.5,135000
0,180000,454500,44950.5,454500
0,315000,792162,40576.5,630000
0,135000,225000,17775,225000
0,270000,450000,47254.5,450000
0,450000,225000,27994.5,225000
1,135000,148500,17752.5,148500
0,89100,49752,5094,45000
0,292500,494550,37107,450000
0,270000,539100,27522,450000
0,292500,1024740,52452,900000
0,135000,414792,17437.5,315000
0,112500,432000,22054.5,432000
0,135000,729792,31050,630000
0,67500,149256,15421.5,135000
1,166500,404325,17937,337500
0,162000,814797,41733,648000
1,135000,502497,28188,454500
0,202500,965340,101497.5,900000
0,135000,360000,15133.5,360000
0,315000,450000,43839,450000
0,90000,178213.5,12532.5,144000
0,112500,189621,12802.5,144000
0,225000,334152,17190,270000
0,135000,900000,43299,900000
0,180000,606303,33984,517500
0,171000,458235,22176,382500
0,108000,451102.5,23161.5,337500
2,180000,724905,29232,598500
0,103500,229500,14170.5,229500
0,202500,1024740,52452,900000
0,135000,502497,28188,454500
0,90000,225000,17541,225000
0,247500,360000,38902.5,360000
1,270000,630000,32166,630000
0,405000,1572750,48816,1350000
0,148500,266652,21195,202500
0,225000,531706.5,28975.5,459000
0,112500,142213.5,6970.5,108000
0,225000,1214100,67792.5,1125000
0,54000,360000,28570.5,360000
1,216000,495000,26851.5,495000
0,135000,906660,34177.5,675000
2,144000,1076287.5,45729,913500
0,180000,539100,29376,450000
0,180000,198085.5,20929.5,171000
0,360000,541323,29493,405000
0,225000,817560,30951,675000
0,135000,998010,69588,900000
0,202500,582097.5,46120.5,526500
0,112500,225000,13896,225000
0,112500,165960,9130.5,112500
0,171000,376956,23188.5,333000
0,135000,238500,16366.5,238500
0,247500,553302,35361,500454
1,76500,219249,16083,166500
0,108000,382500,19660.5,382500
2,270000,958225.5,93478.5,904500
0,220500,1359904.5,44001,1048500
1,180000,1024740,52452,900000
0,126000,431280,22018.5,360000
0,270000,1125000,62950.5,1125000
0,225000,545472,39820.5,445500
0,247500,945000,30613.5,945000
0,180000,278460,22455,225000
1,225000,675000,43137,675000
1,180000,792162,43101,630000
1,67500,450000,35685,450000
0,270000,409716,21046.5,342000
0,99000,675000,29862,675000
1,630000,539100,27652.5,450000
0,81000,900000,32458.5,900000
1,180000,675000,34465.5,675000
0,270000,1147257,41206.5,927000
1,450000,900000,50256,900000
0,135000,817560,30951,675000
0,135000,675000,25447.5,675000
0,225000,646776,51228,585000
0,135000,450000,24412.5,450000
2,225000,539100,27652.5,450000
0,247500,526500,27013.5,526500
0,315000,225000,7812,225000
1,202500,295168.5,15201,238500
0,180000,937917,62811,819000
0,121500,296280,15255,225000
2,121500,539100,29245.5,450000
0,135000,601470,29065.5,450000
0,247500,334152,17190,270000
1,135000,52128,5742,45000
3,135000,1173136.5,37975.5,904500
0,180000,260640,26838,225000
1,135000,339633,24282,283500
0,148500,450000,28759.5,450000
0,450000,537471,63913.5,495000
0,135000,547272,30690,495000
0,112500,312768,17955,270000
0,135000,450000,22977,450000
1,99805.5,360000,20416.5,360000
1,225000,1096020,52857,900000
1,202500,1282500,54468,1282500
0,117000,296280,18931.5,225000
0,247500,1092190.5,46404,927000
0,157500,225000,16821,225000
0,81000,270000,14778,270000
0,90000,296280,23539.5,225000
0,108000,582849,24691.5,503149.5
0,315000,389484,18868.5,279000
0,135000,431280,22180.5,360000
0,382500,761872.5,70006.5,675000
0,112500,331920,18004.5,225000
0,247500,622413,31909.5,495000
3,157500,450000,23107.5,450000
0,126000,203301,16299,175500
0,99000,157500,9765,157500
1,247500,157500,18819,157500
1,130500,539100,23143.5,450000
0,180000,497520,33246,450000
0,112500,630000,22756.5,630000
0,270000,1336837.5,43254,1147500
0,126000,270000,32170.5,270000
0,103500,163512,13045.5,135000
0,29250,450000,22977,450000
0,247500,225000,15034.5,225000
0,157500,547344,23319,472500
2,112500,585000,29997,585000
0,360000,1073835,38700,927000
0,157500,450000,32746.5,450000
0,180000,539100,27522,450000
0,112500,225000,11619,225000
0,76500,315000,17086.5,315000
0,270000,790830,62613,675000
0,225000,383760,45544.5,360000
0,117000,278460,20947.5,225000
1,135000,76500,5697,76500
0,135000,270000,17253,270000
0,157500,177768,11488.5,135000
1,90000,225000,11250,225000
0,225000,450000,25128,450000
0,81000,906660,34308,675000
0,135000,272520,16803,225000
0,202500,728460,51804,675000
1,270000,1350000,41904,1350000
0,130500,360000,18508.5,360000
0,81000,261621,16132.5,216000
0,180000,502497,32242.5,454500
2,157500,558855,44284.5,477000
2,180000,312840,21037.5,247500
0,99000,360000,15264,360000
